Date,Home,Score,Away,ScoreH,ScoreA,But,Result,Ds,Hs,As,DA,DH,HA,LDEMs,LDEMPs,DALDEMs,DHLDEMs,HALDEMs,DALDEMPs,DHLDEMPs,HALDEMPs,DateSort
2022-08-16,Swansea City,2 - 2,Millwall,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-16
2022-08-16,Bristol City,2 - 0,Luton Town,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-16
2022-08-15,Liverpool,1 - 1,Crystal Palace,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-15
2022-08-15,Liverpool,1 - 1,Crystal Palace,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-15
2022-08-14,Nottingham Forest,1 - 0,West Ham United,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-14
2022-08-14,Middlesbrough,2 - 2,Sheffield United,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-14
2022-08-14,Nottingham Forest,1 - 0,West Ham United,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-14
2022-08-14,Blackburn Rovers,2 - 1,West Bromwich Albion,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-14
2022-08-14,Middlesbrough,2 - 2,Sheffield United,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-14
2022-08-14,Chelsea,2 - 2,Tottenham Hotspur,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-14
2022-08-14,Blackburn Rovers,2 - 1,West Bromwich Albion,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-14
2022-08-14,Chelsea,2 - 2,Tottenham Hotspur,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-14
2022-08-13,Arsenal,4 - 2,Leicester City,4,2,6,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-13
2022-08-13,Aston Villa,2 - 1,Everton,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-13
2022-08-13,Huddersfield Town,3 - 1,Stoke City,3,1,4,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-13
2022-08-13,Blackpool,0 - 1,Swansea City,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-13
2022-08-13,Brighton & Hove Albion,0 - 0,Newcastle United,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-08-13
2022-08-13,Huddersfield Town,3 - 1,Stoke City,3,1,4,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-13
2022-08-13,Rotherham United,4 - 0,Reading,4,0,4,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-13
2022-08-13,Manchester City,4 - 0,AFC Bournemouth,4,0,4,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-13
2022-08-13,Southampton,2 - 2,Leeds United,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-13
2022-08-13,Southampton,2 - 2,Leeds United,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-13
2022-08-13,Manchester City,4 - 0,AFC Bournemouth,4,0,4,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-13
2022-08-13,Wolverhampton Wanderers,0 - 0,Fulham,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-08-13
2022-08-13,Cardiff City,1 - 0,Birmingham City,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-13
2022-08-13,Cardiff City,1 - 0,Birmingham City,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-13
2022-08-13,Rotherham United,4 - 0,Reading,4,0,4,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-13
2022-08-13,Sunderland,2 - 2,Queens Park Rangers,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-13
2022-08-13,Wolverhampton Wanderers,0 - 0,Fulham,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-08-13
2022-08-13,Brighton & Hove Albion,0 - 0,Newcastle United,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-08-13
2022-08-13,Wigan Athletic,1 - 1,Bristol City,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-13
2022-08-13,Luton Town,0 - 1,Preston North End,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-13
2022-08-13,Hull City,2 - 1,Norwich City,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-13
2022-08-13,Arsenal,4 - 2,Leicester City,4,2,6,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-13
2022-08-13,Millwall,3 - 2,Coventry City,3,2,5,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-13
2022-08-13,Brentford,4 - 0,Manchester United,4,0,4,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-13
2022-08-13,Millwall,3 - 2,Coventry City,3,2,5,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-13
2022-08-13,Luton Town,0 - 1,Preston North End,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-13
2022-08-13,Wigan Athletic,1 - 1,Bristol City,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-13
2022-08-13,Sunderland,2 - 2,Queens Park Rangers,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-13
2022-08-13,Blackpool,0 - 1,Swansea City,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-13
2022-08-13,Brentford,4 - 0,Manchester United,4,0,4,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-13
2022-08-13,Aston Villa,2 - 1,Everton,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-13
2022-08-13,Hull City,2 - 1,Norwich City,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-13
2022-08-12,Watford,1 - 0,Burnley,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-12
2022-08-12,Watford,1 - 0,Burnley,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-12
2022-08-08,West Bromwich Albion,1 - 1,Watford,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-08
2022-08-08,West Bromwich Albion,1 - 1,Watford,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-08
2022-08-07,West Ham United,0 - 2,Manchester City,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-07
2022-08-07,Manchester United,1 - 2,Brighton & Hove Albion,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-08-07
2022-08-07,Leicester City,2 - 2,Brentford,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-07
2022-08-07,Manchester United,1 - 2,Brighton & Hove Albion,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-08-07
2022-08-07,West Ham United,0 - 2,Manchester City,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-07
2022-08-07,Leicester City,2 - 2,Brentford,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-07
2022-08-06,Everton,0 - 1,Chelsea,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-06
2022-08-06,Swansea City,0 - 3,Blackburn Rovers,0,3,3,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-06
2022-08-06,Leeds United,2 - 1,Wolverhampton Wanderers,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-06
2022-08-06,Tottenham Hotspur,4 - 1,Southampton,4,1,5,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-06
2022-08-06,Bristol City,2 - 3,Sunderland,2,3,5,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-08-06
2022-08-06,Newcastle United,2 - 0,Nottingham Forest,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-06
2022-08-06,Burnley,1 - 1,Luton Town,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-06
2022-08-06,Burnley,1 - 1,Luton Town,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-06
2022-08-06,AFC Bournemouth,2 - 0,Aston Villa,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-06
2022-08-06,Preston North End,0 - 0,Hull City,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-08-06
2022-08-06,Queens Park Rangers,3 - 2,Middlesbrough,3,2,5,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-06
2022-08-06,Fulham,2 - 2,Liverpool,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-06
2022-08-06,Queens Park Rangers,3 - 2,Middlesbrough,3,2,5,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-06
2022-08-06,Newcastle United,2 - 0,Nottingham Forest,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-06
2022-08-06,Bristol City,2 - 3,Sunderland,2,3,5,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-08-06
2022-08-06,Sheffield United,2 - 0,Millwall,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-06
2022-08-06,Preston North End,0 - 0,Hull City,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-08-06
2022-08-06,Norwich City,1 - 1,Wigan Athletic,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-06
2022-08-06,Norwich City,1 - 1,Wigan Athletic,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-06
2022-08-06,Everton,0 - 1,Chelsea,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-06
2022-08-06,Swansea City,0 - 3,Blackburn Rovers,0,3,3,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-06
2022-08-06,Tottenham Hotspur,4 - 1,Southampton,4,1,5,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-06
2022-08-06,AFC Bournemouth,2 - 0,Aston Villa,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-06
2022-08-06,Reading,2 - 1,Cardiff City,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-06
2022-08-06,Stoke City,2 - 0,Blackpool,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-06
2022-08-06,Reading,2 - 1,Cardiff City,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-06
2022-08-06,Sheffield United,2 - 0,Millwall,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-06
2022-08-06,Fulham,2 - 2,Liverpool,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-06
2022-08-06,Stoke City,2 - 0,Blackpool,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-06
2022-08-06,Leeds United,2 - 1,Wolverhampton Wanderers,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-06
2022-08-05,Birmingham City,2 - 1,Huddersfield Town,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-05
2022-08-05,Crystal Palace,0 - 2,Arsenal,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-05
2022-08-05,Birmingham City,2 - 1,Huddersfield Town,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-05
2022-08-05,Crystal Palace,0 - 2,Arsenal,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-05
2022-08-01,Watford,1 - 0,Sheffield United,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-01
2022-08-01,Watford,1 - 0,Sheffield United,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-01
2022-07-31,Sunderland,1 - 1,Coventry City,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-07-31
2022-07-31,Sunderland,1 - 1,Coventry City,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-07-31
2022-07-30,Cardiff City,1 - 0,Norwich City,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-07-30
2022-07-30,Blackpool,1 - 0,Reading,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-07-30
2022-07-30,Wigan Athletic,0 - 0,Preston North End,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-07-30
2022-07-30,Middlesbrough,1 - 1,West Bromwich Albion,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-07-30
2022-07-30,Cardiff City,1 - 0,Norwich City,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-07-30
2022-07-30,Millwall,2 - 0,Stoke City,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-07-30
2022-07-30,Blackburn Rovers,1 - 0,Queens Park Rangers,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-07-30
2022-07-30,Hull City,2 - 1,Bristol City,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-07-30
2022-07-30,Blackpool,1 - 0,Reading,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-07-30
2022-07-30,Blackburn Rovers,1 - 0,Queens Park Rangers,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-07-30
2022-07-30,Middlesbrough,1 - 1,West Bromwich Albion,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-07-30
2022-07-30,Rotherham United,1 - 1,Swansea City,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-07-30
2022-07-30,Hull City,2 - 1,Bristol City,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-07-30
2022-07-30,Luton Town,0 - 0,Birmingham City,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-07-30
2022-07-30,Luton Town,0 - 0,Birmingham City,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-07-30
2022-07-30,Millwall,2 - 0,Stoke City,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-07-30
2022-07-30,Rotherham United,1 - 1,Swansea City,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-07-30
2022-07-30,Wigan Athletic,0 - 0,Preston North End,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-07-30
2022-07-29,Huddersfield Town,0 - 1,Burnley,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-07-29
2022-07-29,Huddersfield Town,0 - 1,Burnley,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-07-29
